infant deaths,Alcohol,Hepatitis B,Measles,BMI,Polio,Diphtheria,HIV/AIDS,GDP,Life expectancy
25,0.01,91,678,22.7,91,91,0.9,561.8984239,49.7
26,3.78,89,1865,22.2,88,89,1.3,445.525,48.9
27,3.84,86,1089,21.7,84,86,1.6,45.128418,48.1
28,3.97,84,31,21.2,81,84,1.7,394.5932439,47.1
29,3.91,77,44,2.7,75,77,1.9,46.3759178,46.2
29,3.86,63,0,2.2,63,64,2.2,358.8274716,45.3
30,3.8,,33,19.7,65,64,2.2,322.313468,44.3
30,3.83,,29,19.2,67,65,2.2,287.6891942,43.3
30,3.99,,7,18.8,69,65,2.1,263.145817,42.3
30,4.07,,586,18.4,66,73,1.9,263.7618312,41.5
30,4.06,,568,17.9,54,53,1.7,249.939542,48
30,4.21,,649,17.5,38,38,1.5,227.779471,41
29,3.97,,3575,17.2,46,44,1.2,139.3147734,39
0,1.79,96,0,33.2,96,96,0.1,53629.73746,83.1
0,1.83,96,0,32.9,96,96,0.1,56336.7234,82.9
0,1.83,97,138,32.7,97,97,0.1,5629.18914,82.7
0,1.89,97,42,32.4,97,97,0.1,54431.16199,82.5
0,1.8,96,148,32.1,96,96,0.1,53166.67581,82.2
0,1.84,96,50,31.8,96,96,0.1,46569.67951,82
0,1.73,96,16,31.5,97,97,0.1,38577.55822,81.7
0,1.7,97,18,31.2,97,97,0.1,39721.4818,81.4
0,1.6,96,15,3.9,97,97,0.1,39223.58187,81.1
0,1.55,95,23,3.5,95,95,0.1,33579.85948,87
0,1.49,96,33,3.2,96,96,0.1,29869.85398,82
0,1.45,94,96,29.9,95,95,0.1,2745.27136,79.7
0,1.43,95,33,29.6,96,96,0.1,23573.6284,79.3
0,2.16,95,211,29.2,94,94,0.1,2216.83279,79
0,2.08,95,408,28.9,95,96,0.1,21577.7823,78.7
0,2.03,97,141,28.5,98,98,0.1,23792.677,78.3
0,,96,1,59.1,96,96,0.1,,76.7
0,10.6,97,0,58.4,97,97,0.1,,76.4
0,9.89,98,0,57.8,98,98,0.1,,76.1
0,10.12,99,0,57.2,99,99,0.1,,75.8
0,10.24,99,0,56.5,99,99,0.1,,75.6
0,10.13,99,0,55.9,99,99,0.1,,75.1
0,10.63,99,0,55.3,99,99,0.1,,75
0,11.37,99,0,54.8,99,99,0.1,,74.7
0,10.58,99,0,54.2,99,99,0.1,,74.4
0,10.28,99,0,53.7,99,99,0.1,,74.3
0,10.81,99,0,53.1,99,99,0.1,,74
0,10.03,99,2,52.6,99,99,0.1,,74.1
0,9.85,99,1,52.1,98,99,0.1,,73.8
0,10.78,99,0,51.6,98,99,0.1,,73.7
0,10.73,99,0,51.1,99,99,0.1,,73.3
0,11.06,98,0,5.7,98,99,0.1,,73
0,,,18,6.1,95,95,0.1,2729.86383,88
0,10.46,,52,59.5,95,95,0.1,242.67286,87
0,9.53,,1,58.9,95,95,0.1,2315.31799,85
0,10.95,,2,58.2,96,96,0.1,22486.47167,82
0,10.61,,22,57.6,96,96,0.1,24985.24827,79.8
0,10.32,,2,57,96,96,0.1,23437.4722,79.5
0,10.52,,0,56.4,96,96,0.1,24633.79785,79.1
0,10.94,,0,55.8,97,97,0.1,2751.8127,78.9
0,11.02,,0,55.2,97,97,0.1,23841.31792,78.3
0,12.26,,0,54.7,97,97,0.1,19726.1265,78.1
0,11.14,,0,54.1,95,95,0.1,18169.1891,77.5
0,10,,0,53.5,94,94,0.1,1726.9151,77.2
0,11.58,,0,52.9,95,95,0.1,1488.47154,76.5
0,9.29,,0,52.3,93,93,0.1,11814.9994,76.6
0,10.8,,0,51.8,93,92,0.1,1479.29634,76.2
0,11.9,,0,51.2,93,91,0.1,1227.73677,76
0,,98,0,5.5,99,98,0.1,1922.41388,69.2
0,0.01,88,0,49.7,94,88,0.1,29.652622,68.8
0,0.01,94,0,48.9,99,94,0.1,188.5159,68.8
0,0.01,99,0,48.1,99,99,0.1,1858.689868,68.7
0,0.99,99,0,47.2,99,99,0.1,1642.837974,68.5
0,1.1,9,0,46.4,94,9,0.1,1272.44825,68.3
0,1.21,92,0,45.5,98,92,0.1,1158.282672,68.1
0,1.09,89,0,44.7,94,89,0.1,125.79167,68
0,0.85,9,0,43.8,93,9,0.1,146.931125,67.6
0,0.99,99,0,43,99,99,0.1,948.6592511,67.6
0,0.9,83,0,42.1,9,89,0.1,88.874858,67.4
0,1.18,81,0,41.3,89,9,0.1,818.442619,67.1
0,1.18,79,0,4.4,84,84,0.1,744.7657423,66.8
0,1.08,75,0,39.6,78,78,0.1,784.9562874,66.5
0,0.7,83,0,38.7,88,84,0.1,944.81684,66.2
0,0.71,81,0,37.9,88,86,0.1,154.518572,65.8
50,,42,7497,24.3,47,42,0.7,426.98537,55
51,0.01,42,10229,23.8,47,42,0.8,417.89143,54.3
51,0.01,42,3173,23.3,47,42,0.8,47.5432354,54.2
51,0.01,,9983,22.9,47,42,0.8,,53.1
51,0.01,,17298,22.4,49,41,0.8,,53.1
52,0.01,,115,22,49,45,0.8,,52.4
52,0.01,,13,21.5,41,42,0.8,,52.2
52,0.01,,1081,21.1,4,31,0.9,,51.9
52,0.01,,1149,2.7,4,4,0.9,,51.5
51,0.01,,7,2.2,26,26,0.9,,51.5
50,0.01,,0,19.8,35,35,0.9,,51.6
49,0.01,,12008,19.4,3,3,0.9,,51.2
48,0.01,,8257,19,4,4,0.9,,51.1
47,0.01,,9559,18.6,4,4,0.9,,58
46,0.01,,3571,18.2,33,33,0.8,,57
45,0.01,,3965,17.8,37,33,0.8,,55
42,,75,17,51.1,75,75,3.6,5769.77258,62.9
42,7.38,8,66,5.3,77,77,3.7,6479.625659,62
43,7.34,7,25,49.5,73,73,4.5,6876.953821,69
43,7.38,68,32,48.7,65,65,7.6,7548.163698,59.2
43,7.38,76,92,47.9,69,69,8.5,849.954224,58.9
43,7.28,71,12499,47.2,72,72,11,7362.76139,58
46,7.6,74,5857,46.4,75,76,19,5888.6284,56.5
50,8.19,76,39,45.7,77,79,23.5,5786.59972,55.3
51,8.48,83,31,45,79,82,26.4,6125.39984,54.5
54,8.5,83,81,44.3,79,82,28.1,5631.73485,54
55,8.69,79,615,43.6,75,79,29.5,5414.634326,53.8
55,6.96,76,830,42.9,73,74,29.7,4863.51688,53.7
55,6.93,71,244,42.2,7,69,28.9,3775.68275,54
54,7.04,72,1043,41.6,7,7,26.6,2518.398261,54.9
52,7.38,72,1166,4.9,71,71,24,2681.781,56
51,7.3,73,1459,4.1,71,73,21.3,337.2253,57.3
26,,31,878,,41,31,3.4,758.725782,57.3
26,,,441,,44,39,3.5,1151.861715,56.6
26,,,525,,5,45,3.6,1186.11325,56.4
26,,,1952,,64,59,3.8,958.45581,56
27,,,1256,,66,61,3.9,176.9713,55.4
27,,,0,,,,4,1562.239346,55
27,,,0,,,,4.2,1264.78998,54.3
27,,,0,,,,4.2,1678.711862,53.6
27,,,0,,,,4.2,,53.1
28,,,0,,,,4.1,,52.5
28,,,0,,,,3.9,,51.9
29,,,0,,,,3.8,,51.4
29,,,0,,,,3.5,,58
30,,,0,,,,3.3,,52
30,,,0,,,,3,,49.6
31,,,0,,,,2.7,,48.9
1,,97,115,66.6,97,97,0.1,25683.84565,82.8
1,0.01,96,154,66,97,97,0.1,296.47225,82.6
1,9.25,95,131,65.4,96,96,0.1,2921.9342,82.4
1,9.35,96,1204,64.8,97,97,0.1,28562.29324,82
1,9.62,97,3802,64.1,97,97,0.1,31834.21816,82.1
1,9.78,97,302,63.5,97,97,0.1,3736.228,81.9
2,9.99,96,41,62.9,96,96,0.1,32333.4661,81.6
2,10.24,97,297,62.3,97,97,0.1,35578.73619,81.3
2,11.05,96,267,61.7,96,96,0.1,3279.414,89
2,11.86,97,362,61.1,98,98,0.1,28482.6948,88
2,11.92,96,22,6.5,96,96,0.1,2651.71745,81
2,11.96,97,26,59.9,97,97,0.1,24918.64584,81
2,12.09,81,256,59.3,99,98,0.1,21495.7741,79.4
2,12.26,82,67,58.8,98,98,0.1,1719.53541,79.5
2,9.86,83,0,58.2,95,96,0.1,15323.6114,79.4
2,11.12,77,152,57.6,95,95,0.1,14676.769,79.1
3,,99,1568,23.4,99,99,0.1,3844.89123,74.9
3,2.37,99,1686,22.7,99,99,0.1,382.54994,74.7
3,2.56,99,2107,21.9,99,99,0.1,361.289374,74.6
3,2.8,99,51,21.2,99,99,0.1,335.521375,74.5
3,3.03,99,60,2.5,99,99,0.1,322.992615,74.5
3,2.31,99,79,19.8,99,99,0.1,2819.511161,74.5
4,2.05,97,21,19.2,97,97,0.1,216.681584,71.8
4,2.1,98,33,18.5,98,98,0.1,254.489192,72.3
4,2.29,98,44,17.9,98,98,0.1,1644.816372,73.7
4,1.96,98,0,17.2,98,98,0.1,1448.7611,73.8
4,1.97,99,3,16.6,99,99,0.1,1259.87591,74.2
6,1.56,62,35,16.1,97,97,0.1,174.6692,69.1
5,1.69,32,65,15.6,98,99,0.1,989.4547732,73.9
5,1.62,,139,15.1,98,98,0.1,873.1472436,73.7
5,1.68,,309,14.6,98,98,0.1,837.699787,72.7
5,1.45,,16527,14.1,99,99,0.1,875.412178,71.5
58,,93,3585,,93,93,0.3,2513.884661,64.1
59,0.01,94,676,,94,94,0.3,2176.89829,63.8
60,0.01,93,2813,,93,93,0.3,1955.66799,63.5
61,0.01,92,8523,,92,92,0.3,1892.894352,63.2
61,2.12,93,5616,,93,93,0.3,1666.857757,62.7
62,1.77,75,680,,9,9,0.3,1476.47887,62.5
63,1.99,72,68,,81,81,0.3,1226.884381,62
64,2.01,78,129,,85,86,0.3,1291.528826,61.8
65,2.01,78,327,,84,84,0.3,1115.6952,61.4
66,1.9,6,228,,77,78,0.2,893.8793645,61
66,1.55,22,1374,,78,78,0.2,679.7539949,67
68,1.59,,9562,,74,74,0.2,565.569459,59.7
69,1.74,,4381,,69,69,0.2,477.738478,59.6
70,1.59,,4529,,6,6,0.2,412.1517561,59.4
71,1.81,,4362,,66,66,0.2,377.5254454,58.9
71,1.76,,2875,,62,62,0.1,361.35843,58.6
0,,89,0,58.3,89,89,0.4,8818.982566,71.6
0,6.32,85,0,57.7,85,85,0.4,9564.46383,71.4
0,6.02,86,0,57,86,86,0.4,9484.56898,71.2
0,5.73,84,0,56.3,84,84,0.9,9272.413453,71.3
0,5.64,86,0,55.5,86,86,0.1,8318.97692,76
0,5.26,86,0,54.8,96,96,0.5,833.31332,73
0,5.13,87,0,54.1,85,87,0.6,7443.85178,70
0,4.94,84,0,53.3,85,85,1.2,6858.163158,69.8
0,4.72,84,0,52.6,84,84,0.8,5761.39536,69.5
0,4.52,84,0,51.8,84,84,0.6,527.92,69.3
0,4.47,83,0,51.1,84,83,0.6,3595.8855,68.9
0,4.55,,0,5.4,84,85,0.9,36.48773,68.3
0,4.53,,0,49.7,74,75,1,263.1399,68
0,4.41,,0,49,74,73,1.6,2232.513244,67.9
0,4.23,,0,48.3,65,68,1.8,1598.77512,67.7
0,4.29,,0,47.6,7,71,0.4,1888.61829,67.4
2,,9,0,32.3,84,9,7.1,3136.92511,58.9
2,0.01,98,0,31.8,98,98,7.3,3464.35169,58.4
2,0.01,98,0,31.2,98,98,9.8,3598.75972,57.6
2,0.01,95,0,3.7,92,95,12.2,3851.51547,56.5
2,5.2,91,0,3.2,85,91,15.7,3934.27325,55
2,4.93,89,313,29.7,89,89,21.6,369.239336,53.6
3,4.9,88,26,29.3,89,88,33.7,332.517125,52.6
3,4.87,9,1,28.9,89,88,40.2,2842.438422,51.4
3,5.55,92,0,28.5,88,87,40.7,347.48798,50
3,5.53,93,0,28.2,88,87,43.7,2937.36723,47.8
3,5.08,95,0,27.8,88,86,49.1,2873.862141,46
3,5.78,93,0,27.4,88,86,50.3,2529.633557,45.6
3,5.65,9,350,27.1,87,85,50.6,22.99449,45.9
3,5.52,88,37,26.7,87,85,49.9,1324.996228,46.4
3,6.72,86,49,26.3,87,84,48.8,1437.634951,47.1
3,7.19,83,10,25.9,87,84,46.4,1637.4567,48.4
0,,67,22,59.5,98,98,0.1,5585.25847,82.4
0,7.3,67,26,59,98,98,0.1,5918.19898,82.3
0,7.3,67,51,58.5,98,98,0.1,6283.24522,81.9
0,7.4,53,30,58.1,98,98,0.1,57134.777,81.7
0,7.4,42,26,57.7,98,98,0.1,59593.28711,81.7
0,7.2,,6,57.3,98,98,0.1,5276.25591,81.5
0,7.3,,3,56.9,98,98,0.1,4627.592,81.4
0,6.9,,25,56.5,98,98,0.1,55746.84238,81.1
0,6.9,,1,56.1,98,98,0.1,53324.37937,89
0,6.5,,19,55.7,98,98,0.1,46256.4716,88
0,6.5,,13,55.3,98,98,0.1,4385.35315,85
0,6.6,,5,54.9,99,99,0.1,42442.2245,83
0,6.9,,3,54.4,99,99,0.1,36961.42537,82
0,6.9,,9,53.9,99,99,0.1,29571.7446,79.9
0,6.6,,5,53.4,99,99,0.1,26969.24457,79.8
0,6.2,,59,52.8,99,99,0.1,29283.55,79.6
0,,,35,57.4,97,97,0.1,8989.8424,83.4
0,9.61,,23,57,96,96,0.1,85814.58857,83.2
0,9.73,,175,56.6,96,96,0.1,84658.88768,83
0,9.86,,61,56.2,96,96,0.1,83164.38795,82.7
0,9.99,,621,55.8,96,96,0.1,87998.44468,82.6
0,10.01,,77,55.4,96,95,0.1,74276.71842,82.3
0,10.15,,958,55,96,95,0.1,69672.471,82.1
0,10.29,,2022,54.6,96,95,0.1,72119.5687,82
0,10.44,,1015,54.1,94,94,0.1,63223.46778,81.7
0,10.24,,0,53.7,94,94,0.1,57348.92788,81.5
0,10.15,,60,53.2,94,94,0.1,54797.54663,81.1
0,10.55,,39,52.8,95,93,0.1,53255.97631,81
0,10.82,,574,52.3,95,93,0.1,4796.56497,85
0,10.85,,0,51.8,95,93,0.1,41336.72192,84
0,11.12,,700,51.3,95,93,0.1,38538.64447,82
0,11.26,,0,5.8,95,93,0.1,37813.23426,79.7
6,,41,45,57.1,5,41,0.1,,64.5
7,0.01,47,594,56.2,52,43,0.1,,64.4
7,0.01,71,740,55.2,5,41,0.1,,63.6
7,0.01,43,13,54.2,47,45,0.1,,62.8
7,0.76,66,13,53.2,6,72,0.1,,71.7
7,0.78,84,26,52.3,83,8,0.1,,73.7
7,0.81,84,22,51.3,83,8,0.1,,73.8
8,0.8,83,19,5.4,83,79,0.1,,73.8
8,0.83,83,403,49.4,83,8,0.1,258.3529,73.8
8,0.97,83,517,48.5,83,8,0.1,1762.24617,73.7
9,0.92,83,375,47.6,83,8,0.1,1577.457182,73.5
9,0.93,82,189,46.8,84,81,0.1,148.852738,73.2
9,1.29,81,801,46,85,83,0.1,1253.39143,73
9,1.25,8,538,45.3,86,84,0.1,1263.13455,72.8
10,1.29,8,290,44.6,83,82,0.1,1258.421953,72.7
10,1.41,79,146,43.9,86,84,0.1,1177.629268,72.6
10,,96,3,4.7,96,96,0.2,918.6771543,69.7
10,0.01,97,0,39.9,94,97,0.2,114.45919,69.6
10,0.01,96,1,39,97,96,0.2,14.214412,69.3
10,0.01,94,16,38.2,96,94,0.2,954.725253,68.8
10,0.32,96,1,37.4,97,96,0.2,834.5412953,68.1
10,0.32,93,0,36.6,95,93,0.2,738.3475227,67.3
10,0.3,93,0,35.9,93,93,0.2,666.3458569,66.7
10,0.32,86,0,35.3,87,86,0.3,76.914128,66.4
10,0.35,84,2,34.7,85,86,0.3,52.35956,66.1
10,0.38,88,3,34.1,76,83,0.3,44.2872665,65.9
10,0.37,81,0,33.5,79,84,0.3,337.359236,65.5
11,0.38,81,4,33,82,86,0.3,39.281834,65.9
11,0.36,58,2144,32.5,82,85,0.3,236.314438,65.2
12,0.6,39,927,32.1,84,85,0.3,189.3878519,64.3
13,0.86,,38,31.6,84,85,0.3,17.8159721,64
14,0.37,,192,31.3,86,83,0.3,138.436633,63.7
8,,99,154,33.6,99,99,0.1,5814.863134,74.9
8,6.41,99,0,32.4,99,99,0.1,5941.8471,74.6
9,6.5,99,2641,31.3,99,99,0.1,6171.262444,74.5
9,6.56,98,5197,3.1,99,99,0.1,5859.915622,74.3
10,6.07,98,3156,29,99,99,0.2,5491.159981,74.1
10,5.95,98,2583,27.9,99,99,0.2,575.32176,73.9
11,5.88,98,6071,26.8,99,99,0.3,4212.5492,73.7
11,5.92,98,7790,25.7,99,99,0.3,4378.68746,73.5
12,6.2,96,3893,24.6,98,98,0.4,3972.26475,73.3
13,6.18,96,3588,23.6,98,98,0.5,3368.952576,73
13,6.26,96,3526,22.6,98,98,0.5,2893.651356,72.5
14,6.17,96,4165,21.7,98,98,0.5,2659.83918,71.6
15,6.14,96,4519,2.9,98,98,0.6,2358.93629,71.7
16,5.93,95,10315,2.2,97,96,0.7,296.54617,71.4
17,5.92,95,7319,19.4,97,96,0.8,1893.145377,71.2
18,5.88,95,4074,18.7,97,97,0.8,27.564826,71.1
0,,92,1,6.3,92,91,0.1,,75.7
0,1.13,97,116,59.7,96,95,0.1,,75.5
0,1.03,97,4,59.1,98,98,0.1,,75.3
0,1.23,98,7,58.5,97,95,0.1,,75.1
0,1.16,96,701,57.9,97,96,0.1,,74.9
0,1.47,9,217,57.4,95,95,0.1,,74.7
0,1.77,95,5,56.9,96,96,0.1,,74.4
0,1.72,97,27,56.4,96,95,0.1,,74.2
0,1.75,96,1,55.9,96,95,0.1,,73.5
0,1.74,89,3,55.4,92,93,0.1,,73.7
0,1.75,53,5,54.9,98,97,0.1,,73.6
0,2.07,,9,54.5,95,94,0.1,,73.5
0,2.4,,18,54.1,96,96,0.1,,73.2
0,2.53,,19,53.6,97,96,0.1,,72.8
0,3.27,,27,53.2,91,91,0.1,,73.1
0,2.86,,36,52.7,96,95,0.1,,72.6
2,,76,43,17.4,75,76,0.1,1161.76935,68.3
2,0.01,77,47,17,76,77,0.1,1153.51578,68
2,0.01,82,4,16.6,82,82,0.1,117.765674,67.7
2,0.01,83,16,16.2,83,83,0.1,1117.77724,67.4
2,0.5,67,763,15.8,66,67,0.1,114.56179,67.2
2,0.1,72,50,15.5,72,72,0.1,849.8626972,66.9
2,0.09,72,10,15.1,78,72,0.1,757.3114436,66.6
2,0.06,79,0,14.7,79,79,0.1,643.71911,66.2
2,0.05,,0,14.2,7,7,0.1,524.8959363,65.8
2,0.04,,90,13.9,62,63,0.1,441.53226,64.9
3,0.36,,203,13.5,55,55,0.1,478.331859,63.7
3,0.38,,41,13.2,57,57,0.1,467.5438297,62.3
3,0.44,,94,12.9,55,55,0.1,471.4565823,61
3,0.48,,0,12.6,38,54,0.1,48.61552,62
3,0.5,,0,12.3,,,0.1,56.4249869,59.4
3,0.5,,0,11.9,,,0.1,422.28633,58.7
13,,88,20,24.3,88,88,1,551.138346,59.9
13,0.01,87,577,23.7,85,87,1,62.1318489,59.7
14,0.01,84,564,23.1,84,84,1.5,579.43485,59.4
14,0.01,84,238,22.6,84,84,1.7,563.6894247,58.9
14,1.44,85,187,22,85,85,2.6,562.3393592,58.3
14,1.21,83,120,21.4,83,83,3.8,487.9238913,57.4
14,1.24,78,425,2.9,78,78,4.3,499.6468713,56.7
14,1.33,24,187,2.4,8,81,4.8,513.391914,56.2
14,1.37,,8,19.8,72,82,5.1,42.764743,55.9
15,1.37,,26,19.3,85,84,5,377.33629,55.7
15,1.14,,38,18.9,8,82,5,372.1721837,55
15,1.01,,61,18.4,71,71,5.1,349.9937253,54.9
15,1.02,,295,17.9,72,72,5.2,31.437144,54.7
15,1,,363,17.5,58,59,5.3,28.832123,54.7
14,0.95,,1833,17.1,51,5,5.3,26.6394652,54.6
14,1.1,,3578,16.6,63,64,5.1,26.3932935,54.6
0,,78,0,75.2,8,78,0.1,493.775387,73.5
0,0.01,8,0,74.8,82,8,0.1,4192.349758,73.3
0,0.01,82,0,74.3,84,82,0.1,4266.557174,73.2
0,0.01,77,0,73.8,79,77,0.1,451.542462,73
0,0.96,82,0,73.3,84,82,0.1,445.18866,72.9
0,1.24,82,0,72.7,84,82,0.1,3547.59975,72.8
0,1.08,84,0,72.1,86,84,0.1,37.846563,72.5
0,1.1,84,0,71.5,88,86,0.1,3392.64743,72.6
0,2.05,87,0,7.8,88,87,0.1,2932.315883,72.5
0,1.79,89,0,7.1,89,88,0.1,2892.522663,72.4
0,1.57,89,0,69.4,9,89,0.1,2594.74999,72.3
0,1.8,9,0,68.6,91,9,0.1,2284.37858,72.2
0,1.79,85,0,67.8,91,9,0.1,229.714718,72
0,1.51,88,0,67,85,84,0.1,1842.44421,71.9
0,1.35,91,4,66.2,91,89,0.1,1837.977391,71.8
0,1.24,93,0,65.5,91,91,0.1,263.27236,71.6
0,,9,0,47.1,88,96,0.3,17321.83373,71.2
0,6.94,92,0,46,94,92,0.3,19325.24283,71.1
0,6.71,92,0,45,94,92,0.3,1967.83283,71
0,6.7,92,0,44,91,92,0.4,19152.531,78
0,6.5,9,0,43,91,9,0.4,1953.9767,76
0,6.5,9,0,42,91,9,0.4,16683.94578,74
0,6.37,9,0,41.1,9,9,0.2,1458.8796,71
0,6.41,9,0,4.2,91,9,0.3,21188.11857,69.9
0,6.37,89,0,39.3,9,88,0.7,1653.1844,69.7
0,6.35,89,0,38.4,89,92,0.6,1495.96337,69.6
0,6.12,95,0,37.6,95,95,0.5,12323.1275,69.5
0,5.82,94,0,36.8,94,94,1,129.51914,69.4
0,5.53,76,0,36,91,91,0.5,884.518666,69.3
0,5.12,5,0,35.2,96,96,2,749.626612,69.2
0,4.55,,0,34.4,91,91,1.2,6935.721451,69.1
0,4.68,,0,33.6,9,9,0.9,643.947262,69.1
3,,98,16,61.2,98,98,0.1,3828.91589,75.3
3,1.39,98,15,6.2,98,98,0.1,4271.68172,75.1
3,1.29,98,16,59.3,98,98,0.1,4199.47253,74.9
3,1.3,97,48,58.3,97,97,0.1,4137.55421,74.9
3,1.29,98,11,57.4,98,98,0.1,4256.91279,74.8
3,1.28,98,1,56.5,98,98,0.1,414.15177,74.8
3,1.4,99,1,55.6,99,99,0.1,4129.977335,74.7
3,1.37,99,2,54.7,99,99,0.1,431.9326,74.7
3,1.24,98,4,53.9,98,98,0.1,3778.184171,74.6
3,1.46,99,3,53.1,99,99,0.1,3371.71231,74.4
3,1.37,97,15,52.2,98,98,0.1,3194.562243,74.2
3,1.36,96,1,51.4,97,97,0.1,3112.83529,74
4,1.34,92,22,5.6,95,95,0.1,2761.969249,73.7
4,1.17,93,98,49.7,96,96,0.1,2346.5937,73.5
4,1.19,94,231,48.9,98,98,0.1,2254.933126,73.2
4,1.21,94,47,48.1,97,97,0.1,2213.91488,72.9
15,,97,342,66.1,97,97,0.1,1979.52569,75.8
16,1.45,96,565,65.3,96,96,0.1,12127.22522,75.5
17,1.41,97,7405,64.5,98,98,0.1,12542.93565,75.2
19,1.54,97,349,63.7,97,97,0.1,1172.3843,74.8
20,1.53,96,111,62.8,97,97,0.1,11341.13395,74.5
21,1.49,96,7,61.9,97,97,0.1,1672.5693,74.2
23,1.4,94,4,61.1,96,96,0.1,936.499911,73.9
25,1.39,92,0,6.2,96,96,0.1,185.68975,73.5
26,1.26,96,3,59.3,96,96,0.1,979.49246,73.2
28,1.29,82,34,58.5,9,9,0.1,834.869161,72.8
30,1.29,85,6200,57.6,9,9,0.1,7384.354661,72.4
33,1.35,77,8927,56.8,85,85,0.1,64.72953,72
35,1.42,68,5844,55.9,69,68,0.1,4718.51291,71.6
38,1.47,72,7823,55.1,78,78,0.1,366.57,71.2
41,1.49,77,30509,54.3,88,88,0.1,3119.63716,78
44,1.54,71,16244,53.5,85,85,0.1,4316.553895,74
6,,99,0,48.6,99,99,0.1,6432.668768,66.3
7,2.9,97,0,47.7,98,98,0.1,7962.365824,66
7,2.93,98,0,46.7,98,98,0.1,734.42525,65.4
7,2.75,98,0,45.9,98,97,0.1,6675.262954,65.6
7,2.55,97,0,45,97,97,0.1,5649.978486,65.6
7,2.48,96,0,44.2,96,96,0.1,4439.23,65.8
6,2.35,97,0,43.4,97,96,0.1,436.459223,65.6
6,2.4,96,0,42.7,96,96,0.1,394.467675,64.5
6,2.58,98,59,42,98,98,0.1,26.371428,64.1
6,2.71,98,48,41.3,98,98,0.1,2136.66815,63.7
6,2.85,99,0,4.7,99,99,0.1,174.51475,63.3
6,2.86,96,1,4,98,97,0.1,1453.917166,63.5
7,2.88,97,1,39.4,66,83,0.1,1283.885977,63.4
7,2.33,96,11,38.7,99,98,0.1,967.917468,63.3
7,2.35,,9,38.1,94,95,0.1,774.4763388,64
7,2.9,,113,37.5,98,97,0.1,643.17518,63.8
0,0.01,9,0,79.3,9,9,0.1,3542.13589,
66,,78,478,18.5,82,78,3.1,693.8963829,62.3
68,0.01,78,314,18.1,82,78,3.2,719.172669,61.5
71,0.01,78,7878,17.6,82,78,4,662.492293,67
73,0.01,78,2027,17.2,82,78,4.6,647.74741,60
76,10.22,82,3312,16.7,82,82,6.8,584.3962137,59.3
79,10.03,8,1313,16.3,79,8,8,594.9972557,58.4
82,9.63,79,1601,15.9,78,79,8.1,647.17732,57.5
84,9.79,71,1319,15.6,69,71,8.2,449.6928183,56.3
88,9.65,73,3776,15.2,7,73,8.4,41.858631,55.5
93,9.81,64,5736,14.8,62,64,8.6,336.4593923,54.9
99,10.09,64,22,14.5,59,64,8.7,315.788227,53.2
104,9.89,62,141,14.2,58,62,8.9,288.236949,51.3
109,10.16,44,29429,13.9,57,59,9.4,237.9995917,51
112,10.42,29,49871,13.6,57,57,10,24.2423229,48.8
115,10.57,,48543,13.3,56,55,10.8,234.984775,47.7
116,10.47,,42554,13,55,52,11.6,257.63369,46.6
4,,22,105,61.3,51,23,0.2,2124.662666,71.3
4,8.06,22,0,6.7,45,23,0.2,314.658296,78
4,8.44,46,0,6.1,72,76,0.2,429.71554,71
5,8.44,46,12746,59.6,72,76,0.2,3855.42128,77
5,8.48,21,1333,59,54,5,0.2,3569.75727,75
5,8.39,48,39,58.5,57,52,0.2,2965.142365,69.8
5,8.71,66,0,58,74,71,0.3,2545.48341,69.2
5,9.46,84,48,57.6,91,9,0.4,3891.37823,67.7
5,8.86,92,1005,57.2,98,98,0.7,368.68998,67.5
5,7.99,96,42724,56.8,99,98,0.8,233.18831,67.7
5,7.31,97,2392,56.4,95,96,0.9,1828.717626,67
5,6.79,98,146,56.1,99,99,1,1367.352433,67.4
6,5.92,77,411,55.7,99,97,0.9,148.522488,67.6
6,4.89,48,7587,55.4,99,99,0.9,879.475486,67.6
6,4.31,7,16970,55.1,99,99,0.8,78.738243,67.7
6,4.49,4,817,54.8,99,99,0.7,635.789635,67.5
1,,99,347,64.2,99,99,0.1,3911.74689,77.1
1,1.91,99,344,62.4,99,99,0.1,44449.7435,76.9
1,1.82,98,0,6.5,98,98,0.1,4335.64268,76.7
1,1.75,96,132,58.6,96,96,0.1,42112.23565,76.5
1,1.73,95,0,57.1,95,95,0.1,4462.3129,76.3
1,1.69,94,87,55.8,94,94,0.1,3549.14832,76.2
1,1.73,93,0,55.1,94,93,0.1,3372.57517,76
1,1.86,92,55,54.8,94,92,0.1,45758.9554,75.8
1,1.69,92,0,55.1,94,92,0.1,42672.61323,75.6
1,1.74,92,0,55.8,94,92,0.1,42372.22166,75.4
1,1.79,92,29,56.6,94,94,0.1,39439.8197,75.3
1,1.77,92,22,57,94,94,0.1,36161.1761,75.1
1,1.74,92,42,56.8,94,94,0.1,3323.52318,74.9
1,1.72,92,53,56,94,94,0.1,31311.35936,74.7
1,1.67,92,30,55,94,94,0.1,3161.52935,74.5
1,1.64,92,69,54.1,94,94,0.1,3371.26869,74.2
3,10.66,,91,66.6,96,96,0.1,,81.2
3,10.37,,133,66,95,95,0.1,,81
3,10.32,,1919,65.4,95,95,0.1,,87
3,10.42,,2092,64.8,95,95,0.1,,86
3,10.68,,1112,64.2,95,95,0.1,,86
3,10.88,,443,63.6,94,94,0.1,,82
